route_id,stop_name,arrival_time,departure_time
FR-05,Police Foundation,10:13:20,10:13:40
FR-05,G-10 Metro Station,10:15:50,10:16:10
FR-05,Sunday Bazar,10:17:20,10:17:40
FR-05,G10/G11,10:20:00,10:20:20
FR-05,Sumbal Road,10:22:45,10:23:05
FR-05,Khayaban E Iqbal,10:25:10,10:25:30
FR-05,Npf Housing Society,10:28:10,10:28:30
FR-05,Multy Stop/Islamabad Gardens,10:30:10,10:30:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,10:33:20,10:33:40
FR-05,D-12 Service Road,10:35:20,10:35:40
FR-05,Iesco D-12,10:37:35,10:37:55
FR-05,D-12 Markaz,10:39:15,10:39:35
FR-05,D-12,10:40:25,10:40:25
FR-05,NUST Metro Station,10:15:00,10:15:00
FR-05,Police Foundation,10:18:20,10:18:40
FR-05,G-10 Metro Station,10:20:50,10:21:10
FR-05,Sunday Bazar,10:22:20,10:22:40
FR-05,G10/G11,10:25:00,10:25:20
FR-05,Sumbal Road,10:27:45,10:28:05
FR-05,Khayaban E Iqbal,10:30:10,10:30:30
FR-05,Npf Housing Society,10:33:10,10:33:30
FR-05,Multy Stop/Islamabad Gardens,10:35:10,10:35:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,10:38:20,10:38:40
FR-05,D-12 Service Road,10:40:20,10:40:40
FR-05,Iesco D-12,10:42:35,10:42:55
FR-05,D-12 Markaz,10:44:15,10:44:35
FR-05,D-12,10:45:25,10:45:25
FR-05,NUST Metro Station,10:20:00,10:20:00
FR-05,Police Foundation,10:23:20,10:23:40
FR-05,G-10 Metro Station,10:25:50,10:26:10
FR-05,Sunday Bazar,10:27:20,10:27:40
FR-05,G10/G11,10:30:00,10:30:20
FR-05,Sumbal Road,10:32:45,10:33:05
FR-05,Khayaban E Iqbal,10:35:10,10:35:30
FR-05,Npf Housing Society,10:38:10,10:38:30
FR-05,Multy Stop/Islamabad Gardens,10:40:10,10:40:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,10:43:20,10:43:40
FR-05,D-12 Service Road,10:45:20,10:45:40
FR-05,Iesco D-12,10:47:35,10:47:55
FR-05,D-12 Markaz,10:49:15,10:49:35
FR-05,D-12,10:50:25,10:50:25
FR-05,NUST Metro Station,10:25:00,10:25:00
FR-05,Police Foundation,10:28:20,10:28:40
FR-05,G-10 Metro Station,10:30:50,10:31:10
FR-05,Sunday Bazar,10:32:20,10:32:40
FR-05,G10/G11,10:35:00,10:35:20
FR-05,Sumbal Road,10:37:45,10:38:05
FR-05,Khayaban E Iqbal,10:40:10,10:40:30
FR-05,Npf Housing Society,10:43:10,10:43:30
FR-05,Multy Stop/Islamabad Gardens,10:45:10,10:45:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,10:48:20,10:48:40
FR-05,D-12 Service Road,10:50:20,10:50:40
FR-05,Iesco D-12,10:52:35,10:52:55
FR-05,D-12 Markaz,10:54:15,10:54:35
FR-05,D-12,10:55:25,10:55:25
FR-05,NUST Metro Station,10:30:00,10:30:00
FR-05,Police Foundation,10:33:20,10:33:40
FR-05,G-10 Metro Station,10:35:50,10:36:10
FR-05,Sunday Bazar,10:37:20,10:37:40
FR-05,G10/G11,10:40:00,10:40:20
FR-05,Sumbal Road,10:42:45,10:43:05
FR-05,Khayaban E Iqbal,10:45:10,10:45:30
FR-05,Npf Housing Society,10:48:10,10:48:30
FR-05,Multy Stop/Islamabad Gardens,10:50:10,10:50:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,10:53:20,10:53:40
FR-05,D-12 Service Road,10:55:20,10:55:40
FR-05,Iesco D-12,10:57:35,10:57:55
FR-05,D-12 Markaz,10:59:15,10:59:35
FR-05,D-12,11:00:25,11:00:25
FR-05,NUST Metro Station,10:35:00,10:35:00
FR-05,Police Foundation,10:38:20,10:38:40
FR-05,G-10 Metro Station,10:40:50,10:41:10
FR-05,Sunday Bazar,10:42:20,10:42:40
FR-05,G10/G11,10:45:00,10:45:20
FR-05,Sumbal Road,10:47:45,10:48:05
FR-05,Khayaban E Iqbal,10:50:10,10:50:30
FR-05,Npf Housing Society,10:53:10,10:53:30
FR-05,Multy Stop/Islamabad Gardens,10:55:10,10:55:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,10:58:20,10:58:40
FR-05,D-12 Service Road,11:00:20,11:00:40
FR-05,Iesco D-12,11:02:35,11:02:55
FR-05,D-12 Markaz,11:04:15,11:04:35
FR-05,D-12,11:05:25,11:05:25
FR-05,NUST Metro Station,10:40:00,10:40:00
FR-05,Police Foundation,10:43:20,10:43:40
FR-05,G-10 Metro Station,10:45:50,10:46:10
FR-05,Sunday Bazar,10:47:20,10:47:40
FR-05,G10/G11,10:50:00,10:50:20
FR-05,Sumbal Road,10:52:45,10:53:05
FR-05,Khayaban E Iqbal,10:55:10,10:55:30
FR-05,Npf Housing Society,10:58:10,10:58:30
FR-05,Multy Stop/Islamabad Gardens,11:00:10,11:00:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:03:20,11:03:40
FR-05,D-12 Service Road,11:05:20,11:05:40
FR-05,Iesco D-12,11:07:35,11:07:55
FR-05,D-12 Markaz,11:09:15,11:09:35
FR-05,D-12,11:10:25,11:10:25
FR-05,NUST Metro Station,10:45:00,10:45:00
FR-05,Police Foundation,10:48:20,10:48:40
FR-05,G-10 Metro Station,10:50:50,10:51:10
FR-05,Sunday Bazar,10:52:20,10:52:40
FR-05,G10/G11,10:55:00,10:55:20
FR-05,Sumbal Road,10:57:45,10:58:05
FR-05,Khayaban E Iqbal,11:00:10,11:00:30
FR-05,Npf Housing Society,11:03:10,11:03:30
FR-05,Multy Stop/Islamabad Gardens,11:05:10,11:05:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:08:20,11:08:40
FR-05,D-12 Service Road,11:10:20,11:10:40
FR-05,Iesco D-12,11:12:35,11:12:55
FR-05,D-12 Markaz,11:14:15,11:14:35
FR-05,D-12,11:15:25,11:15:25
FR-05,NUST Metro Station,10:50:00,10:50:00
FR-05,Police Foundation,10:53:20,10:53:40
FR-05,G-10 Metro Station,10:55:50,10:56:10
FR-05,Sunday Bazar,10:57:20,10:57:40
FR-05,G10/G11,11:00:00,11:00:20
FR-05,Sumbal Road,11:02:45,11:03:05
FR-05,Khayaban E Iqbal,11:05:10,11:05:30
FR-05,Npf Housing Society,11:08:10,11:08:30
FR-05,Multy Stop/Islamabad Gardens,11:10:10,11:10:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:13:20,11:13:40
FR-05,D-12 Service Road,11:15:20,11:15:40
FR-05,Iesco D-12,11:17:35,11:17:55
FR-05,D-12 Markaz,11:19:15,11:19:35
FR-05,D-12,11:20:25,11:20:25
FR-05,NUST Metro Station,10:55:00,10:55:00
FR-05,Police Foundation,10:58:20,10:58:40
FR-05,G-10 Metro Station,11:00:50,11:01:10
FR-05,Sunday Bazar,11:02:20,11:02:40
FR-05,G10/G11,11:05:00,11:05:20
FR-05,Sumbal Road,11:07:45,11:08:05
FR-05,Khayaban E Iqbal,11:10:10,11:10:30
FR-05,Npf Housing Society,11:13:10,11:13:30
FR-05,Multy Stop/Islamabad Gardens,11:15:10,11:15:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:18:20,11:18:40
FR-05,D-12 Service Road,11:20:20,11:20:40
FR-05,Iesco D-12,11:22:35,11:22:55
FR-05,D-12 Markaz,11:24:15,11:24:35
FR-05,D-12,11:25:25,11:25:25
FR-05,NUST Metro Station,11:00:00,11:00:00
FR-05,Police Foundation,11:03:20,11:03:40
FR-05,G-10 Metro Station,11:05:50,11:06:10
FR-05,Sunday Bazar,11:07:20,11:07:40
FR-05,G10/G11,11:10:00,11:10:20
FR-05,Sumbal Road,11:12:45,11:13:05
FR-05,Khayaban E Iqbal,11:15:10,11:15:30
FR-05,Npf Housing Society,11:18:10,11:18:30
FR-05,Multy Stop/Islamabad Gardens,11:20:10,11:20:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:23:20,11:23:40
FR-05,D-12 Service Road,11:25:20,11:25:40
FR-05,Iesco D-12,11:27:35,11:27:55
FR-05,D-12 Markaz,11:29:15,11:29:35
FR-05,D-12,11:30:25,11:30:25
FR-05,NUST Metro Station,11:05:00,11:05:00
FR-05,Police Foundation,11:08:20,11:08:40
FR-05,G-10 Metro Station,11:10:50,11:11:10
FR-05,Sunday Bazar,11:12:20,11:12:40
FR-05,G10/G11,11:15:00,11:15:20
FR-05,Sumbal Road,11:17:45,11:18:05
FR-05,Khayaban E Iqbal,11:20:10,11:20:30
FR-05,Npf Housing Society,11:23:10,11:23:30
FR-05,Multy Stop/Islamabad Gardens,11:25:10,11:25:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:28:20,11:28:40
FR-05,D-12 Service Road,11:30:20,11:30:40
FR-05,Iesco D-12,11:32:35,11:32:55
FR-05,D-12 Markaz,11:34:15,11:34:35
FR-05,D-12,11:35:25,11:35:25
FR-05,NUST Metro Station,11:10:00,11:10:00
FR-05,Police Foundation,11:13:20,11:13:40
FR-05,G-10 Metro Station,11:15:50,11:16:10
FR-05,Sunday Bazar,11:17:20,11:17:40
FR-05,G10/G11,11:20:00,11:20:20
FR-05,Sumbal Road,11:22:45,11:23:05
FR-05,Khayaban E Iqbal,11:25:10,11:25:30
FR-05,Npf Housing Society,11:28:10,11:28:30
FR-05,Multy Stop/Islamabad Gardens,11:30:10,11:30:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:33:20,11:33:40
FR-05,D-12 Service Road,11:35:20,11:35:40
FR-05,Iesco D-12,11:37:35,11:37:55
FR-05,D-12 Markaz,11:39:15,11:39:35
FR-05,D-12,11:40:25,11:40:25
FR-05,NUST Metro Station,11:15:00,11:15:00
FR-05,Police Foundation,11:18:20,11:18:40
FR-05,G-10 Metro Station,11:20:50,11:21:10
FR-05,Sunday Bazar,11:22:20,11:22:40
FR-05,G10/G11,11:25:00,11:25:20
FR-05,Sumbal Road,11:27:45,11:28:05
FR-05,Khayaban E Iqbal,11:30:10,11:30:30
FR-05,Npf Housing Society,11:33:10,11:33:30
FR-05,Multy Stop/Islamabad Gardens,11:35:10,11:35:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:38:20,11:38:40
FR-05,D-12 Service Road,11:40:20,11:40:40
FR-05,Iesco D-12,11:42:35,11:42:55
FR-05,D-12 Markaz,11:44:15,11:44:35
FR-05,D-12,11:45:25,11:45:25
FR-05,NUST Metro Station,11:20:00,11:20:00
FR-05,Police Foundation,11:23:20,11:23:40
FR-05,G-10 Metro Station,11:25:50,11:26:10
FR-05,Sunday Bazar,11:27:20,11:27:40
FR-05,G10/G11,11:30:00,11:30:20
FR-05,Sumbal Road,11:32:45,11:33:05
FR-05,Khayaban E Iqbal,11:35:10,11:35:30
FR-05,Npf Housing Society,11:38:10,11:38:30
FR-05,Multy Stop/Islamabad Gardens,11:40:10,11:40:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:43:20,11:43:40
FR-05,D-12 Service Road,11:45:20,11:45:40
FR-05,Iesco D-12,11:47:35,11:47:55
FR-05,D-12 Markaz,11:49:15,11:49:35
FR-05,D-12,11:50:25,11:50:25
FR-05,NUST Metro Station,11:25:00,11:25:00
FR-05,Police Foundation,11:28:20,11:28:40
FR-05,G-10 Metro Station,11:30:50,11:31:10
FR-05,Sunday Bazar,11:32:20,11:32:40
FR-05,G10/G11,11:35:00,11:35:20
FR-05,Sumbal Road,11:37:45,11:38:05
FR-05,Khayaban E Iqbal,11:40:10,11:40:30
FR-05,Npf Housing Society,11:43:10,11:43:30
FR-05,Multy Stop/Islamabad Gardens,11:45:10,11:45:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:48:20,11:48:40
FR-05,D-12 Service Road,11:50:20,11:50:40
FR-05,Iesco D-12,11:52:35,11:52:55
FR-05,D-12 Markaz,11:54:15,11:54:35
FR-05,D-12,11:55:25,11:55:25
FR-05,NUST Metro Station,11:30:00,11:30:00
FR-05,Police Foundation,11:33:20,11:33:40
FR-05,G-10 Metro Station,11:35:50,11:36:10
FR-05,Sunday Bazar,11:37:20,11:37:40
FR-05,G10/G11,11:40:00,11:40:20
FR-05,Sumbal Road,11:42:45,11:43:05
FR-05,Khayaban E Iqbal,11:45:10,11:45:30
FR-05,Npf Housing Society,11:48:10,11:48:30
FR-05,Multy Stop/Islamabad Gardens,11:50:10,11:50:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:53:20,11:53:40
FR-05,D-12 Service Road,11:55:20,11:55:40
FR-05,Iesco D-12,11:57:35,11:57:55
FR-05,D-12 Markaz,11:59:15,11:59:35
FR-05,D-12,12:00:25,12:00:25
FR-05,NUST Metro Station,11:35:00,11:35:00
FR-05,Police Foundation,11:38:20,11:38:40
FR-05,G-10 Metro Station,11:40:50,11:41:10
FR-05,Sunday Bazar,11:42:20,11:42:40
FR-05,G10/G11,11:45:00,11:45:20
FR-05,Sumbal Road,11:47:45,11:48:05
FR-05,Khayaban E Iqbal,11:50:10,11:50:30
FR-05,Npf Housing Society,11:53:10,11:53:30
FR-05,Multy Stop/Islamabad Gardens,11:55:10,11:55:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,11:58:20,11:58:40
FR-05,D-12 Service Road,12:00:20,12:00:40
FR-05,Iesco D-12,12:02:35,12:02:55
FR-05,D-12 Markaz,12:04:15,12:04:35
FR-05,D-12,12:05:25,12:05:25
FR-05,NUST Metro Station,11:40:00,11:40:00
FR-05,Police Foundation,11:43:20,11:43:40
FR-05,G-10 Metro Station,11:45:50,11:46:10
FR-05,Sunday Bazar,11:47:20,11:47:40
FR-05,G10/G11,11:50:00,11:50:20
FR-05,Sumbal Road,11:52:45,11:53:05
FR-05,Khayaban E Iqbal,11:55:10,11:55:30
FR-05,Npf Housing Society,11:58:10,11:58:30
FR-05,Multy Stop/Islamabad Gardens,12:00:10,12:00:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:03:20,12:03:40
FR-05,D-12 Service Road,12:05:20,12:05:40
FR-05,Iesco D-12,12:07:35,12:07:55
FR-05,D-12 Markaz,12:09:15,12:09:35
FR-05,D-12,12:10:25,12:10:25
FR-05,NUST Metro Station,11:45:00,11:45:00
FR-05,Police Foundation,11:48:20,11:48:40
FR-05,G-10 Metro Station,11:50:50,11:51:10
FR-05,Sunday Bazar,11:52:20,11:52:40
FR-05,G10/G11,11:55:00,11:55:20
FR-05,Sumbal Road,11:57:45,11:58:05
FR-05,Khayaban E Iqbal,12:00:10,12:00:30
FR-05,Npf Housing Society,12:03:10,12:03:30
FR-05,Multy Stop/Islamabad Gardens,12:05:10,12:05:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:08:20,12:08:40
FR-05,D-12 Service Road,12:10:20,12:10:40
FR-05,Iesco D-12,12:12:35,12:12:55
FR-05,D-12 Markaz,12:14:15,12:14:35
FR-05,D-12,12:15:25,12:15:25
FR-05,NUST Metro Station,11:50:00,11:50:00
FR-05,Police Foundation,11:53:20,11:53:40
FR-05,G-10 Metro Station,11:55:50,11:56:10
FR-05,Sunday Bazar,11:57:20,11:57:40
FR-05,G10/G11,12:00:00,12:00:20
FR-05,Sumbal Road,12:02:45,12:03:05
FR-05,Khayaban E Iqbal,12:05:10,12:05:30
FR-05,Npf Housing Society,12:08:10,12:08:30
FR-05,Multy Stop/Islamabad Gardens,12:10:10,12:10:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:13:20,12:13:40
FR-05,D-12 Service Road,12:15:20,12:15:40
FR-05,Iesco D-12,12:17:35,12:17:55
FR-05,D-12 Markaz,12:19:15,12:19:35
FR-05,D-12,12:20:25,12:20:25
FR-05,NUST Metro Station,11:55:00,11:55:00
FR-05,Police Foundation,11:58:20,11:58:40
FR-05,G-10 Metro Station,12:00:50,12:01:10
FR-05,Sunday Bazar,12:02:20,12:02:40
FR-05,G10/G11,12:05:00,12:05:20
FR-05,Sumbal Road,12:07:45,12:08:05
FR-05,Khayaban E Iqbal,12:10:10,12:10:30
FR-05,Npf Housing Society,12:13:10,12:13:30
FR-05,Multy Stop/Islamabad Gardens,12:15:10,12:15:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:18:20,12:18:40
FR-05,D-12 Service Road,12:20:20,12:20:40
FR-05,Iesco D-12,12:22:35,12:22:55
FR-05,D-12 Markaz,12:24:15,12:24:35
FR-05,D-12,12:25:25,12:25:25
FR-05,NUST Metro Station,12:00:00,12:00:00
FR-05,Police Foundation,12:03:20,12:03:40
FR-05,G-10 Metro Station,12:05:50,12:06:10
FR-05,Sunday Bazar,12:07:20,12:07:40
FR-05,G10/G11,12:10:00,12:10:20
FR-05,Sumbal Road,12:12:45,12:13:05
FR-05,Khayaban E Iqbal,12:15:10,12:15:30
FR-05,Npf Housing Society,12:18:10,12:18:30
FR-05,Multy Stop/Islamabad Gardens,12:20:10,12:20:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:23:20,12:23:40
FR-05,D-12 Service Road,12:25:20,12:25:40
FR-05,Iesco D-12,12:27:35,12:27:55
FR-05,D-12 Markaz,12:29:15,12:29:35
FR-05,D-12,12:30:25,12:30:25
FR-05,NUST Metro Station,12:05:00,12:05:00
FR-05,Police Foundation,12:08:20,12:08:40
FR-05,G-10 Metro Station,12:10:50,12:11:10
FR-05,Sunday Bazar,12:12:20,12:12:40
FR-05,G10/G11,12:15:00,12:15:20
FR-05,Sumbal Road,12:17:45,12:18:05
FR-05,Khayaban E Iqbal,12:20:10,12:20:30
FR-05,Npf Housing Society,12:23:10,12:23:30
FR-05,Multy Stop/Islamabad Gardens,12:25:10,12:25:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:28:20,12:28:40
FR-05,D-12 Service Road,12:30:20,12:30:40
FR-05,Iesco D-12,12:32:35,12:32:55
FR-05,D-12 Markaz,12:34:15,12:34:35
FR-05,D-12,12:35:25,12:35:25
FR-05,NUST Metro Station,12:10:00,12:10:00
FR-05,Police Foundation,12:13:20,12:13:40
FR-05,G-10 Metro Station,12:15:50,12:16:10
FR-05,Sunday Bazar,12:17:20,12:17:40
FR-05,G10/G11,12:20:00,12:20:20
FR-05,Sumbal Road,12:22:45,12:23:05
FR-05,Khayaban E Iqbal,12:25:10,12:25:30
FR-05,Npf Housing Society,12:28:10,12:28:30
FR-05,Multy Stop/Islamabad Gardens,12:30:10,12:30:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:33:20,12:33:40
FR-05,D-12 Service Road,12:35:20,12:35:40
FR-05,Iesco D-12,12:37:35,12:37:55
FR-05,D-12 Markaz,12:39:15,12:39:35
FR-05,D-12,12:40:25,12:40:25
FR-05,NUST Metro Station,12:15:00,12:15:00
FR-05,Police Foundation,12:18:20,12:18:40
FR-05,G-10 Metro Station,12:20:50,12:21:10
FR-05,Sunday Bazar,12:22:20,12:22:40
FR-05,G10/G11,12:25:00,12:25:20
FR-05,Sumbal Road,12:27:45,12:28:05
FR-05,Khayaban E Iqbal,12:30:10,12:30:30
FR-05,Npf Housing Society,12:33:10,12:33:30
FR-05,Multy Stop/Islamabad Gardens,12:35:10,12:35:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:38:20,12:38:40
FR-05,D-12 Service Road,12:40:20,12:40:40
FR-05,Iesco D-12,12:42:35,12:42:55
FR-05,D-12 Markaz,12:44:15,12:44:35
FR-05,D-12,12:45:25,12:45:25
FR-05,NUST Metro Station,12:20:00,12:20:00
FR-05,Police Foundation,12:23:20,12:23:40
FR-05,G-10 Metro Station,12:25:50,12:26:10
FR-05,Sunday Bazar,12:27:20,12:27:40
FR-05,G10/G11,12:30:00,12:30:20
FR-05,Sumbal Road,12:32:45,12:33:05
FR-05,Khayaban E Iqbal,12:35:10,12:35:30
FR-05,Npf Housing Society,12:38:10,12:38:30
FR-05,Multy Stop/Islamabad Gardens,12:40:10,12:40:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:43:20,12:43:40
FR-05,D-12 Service Road,12:45:20,12:45:40
FR-05,Iesco D-12,12:47:35,12:47:55
FR-05,D-12 Markaz,12:49:15,12:49:35
FR-05,D-12,12:50:25,12:50:25
FR-05,NUST Metro Station,12:25:00,12:25:00
FR-05,Police Foundation,12:28:20,12:28:40
FR-05,G-10 Metro Station,12:30:50,12:31:10
FR-05,Sunday Bazar,12:32:20,12:32:40
FR-05,G10/G11,12:35:00,12:35:20
FR-05,Sumbal Road,12:37:45,12:38:05
FR-05,Khayaban E Iqbal,12:40:10,12:40:30
FR-05,Npf Housing Society,12:43:10,12:43:30
FR-05,Multy Stop/Islamabad Gardens,12:45:10,12:45:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:48:20,12:48:40
FR-05,D-12 Service Road,12:50:20,12:50:40
FR-05,Iesco D-12,12:52:35,12:52:55
FR-05,D-12 Markaz,12:54:15,12:54:35
FR-05,D-12,12:55:25,12:55:25
FR-05,NUST Metro Station,12:30:00,12:30:00
FR-05,Police Foundation,12:33:20,12:33:40
FR-05,G-10 Metro Station,12:35:50,12:36:10
FR-05,Sunday Bazar,12:37:20,12:37:40
FR-05,G10/G11,12:40:00,12:40:20
FR-05,Sumbal Road,12:42:45,12:43:05
FR-05,Khayaban E Iqbal,12:45:10,12:45:30
FR-05,Npf Housing Society,12:48:10,12:48:30
FR-05,Multy Stop/Islamabad Gardens,12:50:10,12:50:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:53:20,12:53:40
FR-05,D-12 Service Road,12:55:20,12:55:40
FR-05,Iesco D-12,12:57:35,12:57:55
FR-05,D-12 Markaz,12:59:15,12:59:35
FR-05,D-12,13:00:25,13:00:25
FR-05,NUST Metro Station,12:35:00,12:35:00
FR-05,Police Foundation,12:38:20,12:38:40
FR-05,G-10 Metro Station,12:40:50,12:41:10
FR-05,Sunday Bazar,12:42:20,12:42:40
FR-05,G10/G11,12:45:00,12:45:20
FR-05,Sumbal Road,12:47:45,12:48:05
FR-05,Khayaban E Iqbal,12:50:10,12:50:30
FR-05,Npf Housing Society,12:53:10,12:53:30
FR-05,Multy Stop/Islamabad Gardens,12:55:10,12:55:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,12:58:20,12:58:40
FR-05,D-12 Service Road,13:00:20,13:00:40
FR-05,Iesco D-12,13:02:35,13:02:55
FR-05,D-12 Markaz,13:04:15,13:04:35
FR-05,D-12,13:05:25,13:05:25
FR-05,NUST Metro Station,12:40:00,12:40:00
FR-05,Police Foundation,12:43:20,12:43:40
FR-05,G-10 Metro Station,12:45:50,12:46:10
FR-05,Sunday Bazar,12:47:20,12:47:40
FR-05,G10/G11,12:50:00,12:50:20
FR-05,Sumbal Road,12:52:45,12:53:05
FR-05,Khayaban E Iqbal,12:55:10,12:55:30
FR-05,Npf Housing Society,12:58:10,12:58:30
FR-05,Multy Stop/Islamabad Gardens,13:00:10,13:00:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:03:20,13:03:40
FR-05,D-12 Service Road,13:05:20,13:05:40
FR-05,Iesco D-12,13:07:35,13:07:55
FR-05,D-12 Markaz,13:09:15,13:09:35
FR-05,D-12,13:10:25,13:10:25
FR-05,NUST Metro Station,12:45:00,12:45:00
FR-05,Police Foundation,12:48:20,12:48:40
FR-05,G-10 Metro Station,12:50:50,12:51:10
FR-05,Sunday Bazar,12:52:20,12:52:40
FR-05,G10/G11,12:55:00,12:55:20
FR-05,Sumbal Road,12:57:45,12:58:05
FR-05,Khayaban E Iqbal,13:00:10,13:00:30
FR-05,Npf Housing Society,13:03:10,13:03:30
FR-05,Multy Stop/Islamabad Gardens,13:05:10,13:05:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:08:20,13:08:40
FR-05,D-12 Service Road,13:10:20,13:10:40
FR-05,Iesco D-12,13:12:35,13:12:55
FR-05,D-12 Markaz,13:14:15,13:14:35
FR-05,D-12,13:15:25,13:15:25
FR-05,NUST Metro Station,12:50:00,12:50:00
FR-05,Police Foundation,12:53:20,12:53:40
FR-05,G-10 Metro Station,12:55:50,12:56:10
FR-05,Sunday Bazar,12:57:20,12:57:40
FR-05,G10/G11,13:00:00,13:00:20
FR-05,Sumbal Road,13:02:45,13:03:05
FR-05,Khayaban E Iqbal,13:05:10,13:05:30
FR-05,Npf Housing Society,13:08:10,13:08:30
FR-05,Multy Stop/Islamabad Gardens,13:10:10,13:10:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:13:20,13:13:40
FR-05,D-12 Service Road,13:15:20,13:15:40
FR-05,Iesco D-12,13:17:35,13:17:55
FR-05,D-12 Markaz,13:19:15,13:19:35
FR-05,D-12,13:20:25,13:20:25
FR-05,NUST Metro Station,12:55:00,12:55:00
FR-05,Police Foundation,12:58:20,12:58:40
FR-05,G-10 Metro Station,13:00:50,13:01:10
FR-05,Sunday Bazar,13:02:20,13:02:40
FR-05,G10/G11,13:05:00,13:05:20
FR-05,Sumbal Road,13:07:45,13:08:05
FR-05,Khayaban E Iqbal,13:10:10,13:10:30
FR-05,Npf Housing Society,13:13:10,13:13:30
FR-05,Multy Stop/Islamabad Gardens,13:15:10,13:15:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:18:20,13:18:40
FR-05,D-12 Service Road,13:20:20,13:20:40
FR-05,Iesco D-12,13:22:35,13:22:55
FR-05,D-12 Markaz,13:24:15,13:24:35
FR-05,D-12,13:25:25,13:25:25
FR-05,NUST Metro Station,13:00:00,13:00:00
FR-05,Police Foundation,13:03:20,13:03:40
FR-05,G-10 Metro Station,13:05:50,13:06:10
FR-05,Sunday Bazar,13:07:20,13:07:40
FR-05,G10/G11,13:10:00,13:10:20
FR-05,Sumbal Road,13:12:45,13:13:05
FR-05,Khayaban E Iqbal,13:15:10,13:15:30
FR-05,Npf Housing Society,13:18:10,13:18:30
FR-05,Multy Stop/Islamabad Gardens,13:20:10,13:20:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:23:20,13:23:40
FR-05,D-12 Service Road,13:25:20,13:25:40
FR-05,Iesco D-12,13:27:35,13:27:55
FR-05,D-12 Markaz,13:29:15,13:29:35
FR-05,D-12,13:30:25,13:30:25
FR-05,NUST Metro Station,13:05:00,13:05:00
FR-05,Police Foundation,13:08:20,13:08:40
FR-05,G-10 Metro Station,13:10:50,13:11:10
FR-05,Sunday Bazar,13:12:20,13:12:40
FR-05,G10/G11,13:15:00,13:15:20
FR-05,Sumbal Road,13:17:45,13:18:05
FR-05,Khayaban E Iqbal,13:20:10,13:20:30
FR-05,Npf Housing Society,13:23:10,13:23:30
FR-05,Multy Stop/Islamabad Gardens,13:25:10,13:25:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:28:20,13:28:40
FR-05,D-12 Service Road,13:30:20,13:30:40
FR-05,Iesco D-12,13:32:35,13:32:55
FR-05,D-12 Markaz,13:34:15,13:34:35
FR-05,D-12,13:35:25,13:35:25
FR-05,NUST Metro Station,13:10:00,13:10:00
FR-05,Police Foundation,13:13:20,13:13:40
FR-05,G-10 Metro Station,13:15:50,13:16:10
FR-05,Sunday Bazar,13:17:20,13:17:40
FR-05,G10/G11,13:20:00,13:20:20
FR-05,Sumbal Road,13:22:45,13:23:05
FR-05,Khayaban E Iqbal,13:25:10,13:25:30
FR-05,Npf Housing Society,13:28:10,13:28:30
FR-05,Multy Stop/Islamabad Gardens,13:30:10,13:30:30
FR-05,E-11/2 / Fechs / Islamabad International Hospital,13:33:20,13:33:40
FR-05,D-12 Service Road,13:35:20,13:35:40
FR-05,Iesco D-12,13:37:35,13:37:55
FR-05,D-12 Markaz,13:39:15,13:39:35
FR-05,D-12,13:40:25,13:40:25
